@id,building_usage,age,bays_x,bays_y,building_condition,floor_material,floor_material_others,num_floors,neighbour_attachement,overhang,owner_rent,retrofit,roof_material,roof_material_others,roof_slope,roof_slope_others,shape_elevation,shape_plan,soft_storey,structur_type,structure_others,column_size,earthquake_resistant_element,occupants_day,occupants_evening,occupants_morning,occupants_night,facility_number,operator_name,Lat,Lon
193652918,college,1960-1990,4,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,12,0,12,0,3,St. Lawrence College,85.3468689,27.7154512
194056900,college,Before_1960,2,2,Poor,Wood,,3,One_Side_Different_Height,No,Self,No,Others,CGI  clay tile,Sloped,,Regular,Rectangular,No,Mud_Brick_in_Surkhi,,,No,148,0,80,0,1,Nepal Commerse Campus,85.3373745,27.6854577
194057011,college,1990-2000,1,2,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,240,0,0,240,6,Nepal Commerse Campus,85.3373767,27.6851573
194057022,school,Before_1960,2,3,Poor,Wood,,3,Free_Standing,No,Rent,No,Others,CGI RCC,Flat,,Regular,Multi-Projected,Yes,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,70,,,,1,Sai Educare Boarding High School,85.3364832,27.7097954
194057025,school,1990-2000,1,7,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,210,40,0,0,1,Rupak Memorial International HS School,85.3143202,27.6890306
194057065,hospital,After_2000,2,4,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x9,No,40,,,30,2,,85.3354058,27.7080112
194058246,clinic,After_2000,3,4,Average,RCC/RBC,,7,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Narrow_and_Long,Yes,Engineered_RC_Frame,,12x12,No,60,40,40,,1,advance polyclinic,85.3238666,27.7273386
194286925,college,After_2000,6,4,Good,RCC/RBC,,7,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Engineered_RC_Frame,,,N/A,190,6,6,6,,,85.3488207,27.7215788
194292910,school,After_2000,1,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,4,4,4,0,2,Daffodil Boarding School,85.3563311,27.7266603
194292914,school,After_2000,1,4,Average,RCC/RBC,,3,Free_Standing,No,Self,No,CGI,,Flat,,Setback,Narrow_and_Long,No,Engineered_RC_Frame,,12x12,No,400,110,110,0,4,Daffodil Boarding School,85.3564827,27.7263361
194292916,school,After_2000,1,6,Average,RCC/RBC,,5,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,Yes,Non_Engineered_RC_Frame,,9x12,No,300,2,75,110,1,Daffodil Boarding School,85.3559756,27.7266477
194442911,school,Before_1960,2,4,Average,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Mud_Brick_in_Surkhi,,,No,20,20,20,20,4,Rato Bangala School,85.3202505,27.6775404
194442912,school,Before_1960,3,1,Average,Jack_Arch,,2,Free_Standing,No,Self,Yes,RCC/RBC,,Mixed,,Setback,Rectangular,No,Mud_Brick_in_Surkhi,,,No,25,0,0,0,1,Rato Bangala School,85.3198606,27.6777367
194581969,school,1960-1990,4,1,Good,RCC/RBC,,4,One_Side_Same_Height,Yes,Self,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,480,,,,7,St. Xaviers School,85.3134418,27.6739879
194581971,school,1960-1990,2,2,Average,RCC/RBC,,3,One_Side_Same_Height,No,Self,No,Others,CGI and RCC,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,500,0,0,0,5,St. Mary's School,85.3118202,27.6761788
194581972,school,1990-2000,3,4,Good,RCC/RBC,,5,Free_Standing,No,Self,No,CGI,,Flat,,Setback,Multi-Projected,No,Engineered_RC_Frame,,12x12,N/A,80,,870,,4,St. Xaviers School,85.313092,27.6741367
194609208,school,1990-2000,2,2,Average,RCC/RBC,,4,One_Side_Same_Height,No,Self,No,RCC/RBC,,Flat,,Setback,L-Shaped,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,250,3,3,3,1,Manakamana EBS,85.3385818,27.67712
194732734,clinic,1990-2000,1,1,Average,N/A,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Non_Engineered_RC_Frame,,9x9,N/A,20,0,0,0,,,85.2754365,27.6682677
194746238,college,After_2000,4,1,Good,RCC/RBC,,3,Free_Standing,Yes,Rent,No,CGI,,Sloped,,Regular,Rectangular,Yes,Engineered_RC_Frame,,,N/A,600,,,8,,National Integrated College,85.3254113,27.7068181
195601369,college,After_2000,3,3,Average,RCC/RBC,,5,Free_Standing,Yes,Self,Yes,RCC/RBC,,Flat,,Setback,L-Shaped,No,Engineered_RC_Frame,,20x24,N/A,1000,,600,,2,Khwopa Higher Secondary School and College,85.4321546,27.6782172
195601370,college,After_2000,3,3,Good,RCC/RBC,,5,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Engineered_RC_Frame,,20x24,N/A,1000,,900,,1,Khwopa Higher Secondary School and College,85.4327368,27.6780801
195856305,college,1960-1990,4,2,Poor,Jack_Arch,,3,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Adobe,,,N/A,1500,,,,2,Shankar Dev Campus,85.322155,27.7039129
195856308,college,1990-2000,6,1,Poor,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Setback,Multi-Projected,Yes,Engineered_RC_Frame,,,N/A,30,,,,5,Shankar Dev Campus,85.3217889,27.7032932
195887261,school,1990-2000,3,4,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x12,No,148,,,,1,Elysian Fields School,85.2953306,27.7210704
195887281,school,1990-2000,3,2,Average,RCC/RBC,,4,One_Side_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x12,No,50,,,,5,A.V.M Secondary School,85.297705,27.7208567
195887294,school,After_2000,2,1,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Sloped,,Regular,L-Shaped,No,Mixed,block cement,,No,30,,,,3,A.V.M Secondary School,85.2973183,27.7208333
196060268,school,1960-1990,4,2,Average,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Setback,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,346,,,0,1,Meridian International School,85.3308214,27.7265418
196060269,school,After_2000,1,1,Good,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,330,,,0,3,Newton High School,85.3366233,27.7259663
196060308,school,1960-1990,3,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,,No,270,,,5,1,Cosmopoliton Secondary Boarding School,85.3362967,27.7273547
196060323,school,After_2000,4,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,4,,,,4,Meridian International School,85.3264976,27.7281398
196060382,school,1990-2000,4,8,Average,RCC/RBC,,5,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Engineered_RC_Frame,,,N/A,600,,,30,1,Universal college preparatory school,85.3350582,27.7263229
196060393,school,After_2000,2,3,Good,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Mixed,,Setback,Rectangular,No,Load_Bearing_Stone_Wall_in_Mud_Mortar,,,No,40,,,0,5,John Dewey School,85.3295329,27.7311818
196060525,school,After_2000,1,1,Good,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,161,,,1,2,Meridian International School,85.3264549,27.7283119
196278686,school,1990-2000,3,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,60,0,0,0,3,sagarmatha educational academy,85.3530777,27.7265423
196278691,school,1960-1990,2,2,Poor,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,40,40,40,40,,Som Sarala Ved Vidhyala,85.3498989,27.7139099
196278729,school,1990-2000,3,3,Poor,RCC/RBC,,4,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,632,23,73,23,,Wits Academy,85.372292,27.7264067
196278853,kindergarten,1960-1990,3,3,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,T-Shaped,Yes,Non_Engineered_RC_Frame,,,N/A,60,4,4,4,,Creative Kids Pre-School,85.3467078,27.7228575
196278862,college,After_2000,3,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,3,,,4,1,Reliance International Academy (RIA),85.3486066,27.7225297
196278903,school,1960-1990,1,1,Average,RCC/RBC,,3,Free_Standing,Yes,Self,No,Others,CGI and RCC,Flat,,Regular,U-Shaped,No,Mixed,some part wall cement in cement   RCC,,No,400,6,450,6,,Shree Shram Rastriya Ma. Vi.,85.3547821,27.717059
196813839,school,1960-1990,1,1,Average,RCC/RBC,,3,Free_Standing,No,Self,No,Jhingati,,Sloped,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,200,,,1,1,Saraswoti Vidyagriha,85.4363529,27.6757082
196816857,N/A,1960-1990,2,3,Average,RCC/RBC,,3,Free_Standing,No,Self,No,Clay_Tiles,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,58,,,1,,kathmandu drinking water ltd,85.4230548,27.6724279
196838729,hospital,1990-2000,1,1,Average,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Setback,T-Shaped,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,80,50,50,50,,International Friendship Children's Hospital,85.3264139,27.7313395
196838737,school,1960-1990,2,3,Poor,Wood,,3,Free_Standing,No,Self,No,CGI,,Sloped,,Setback,Rectangular,No,Adobe,,,No,10,,,17,,Sun Moon English School,85.3259856,27.7313451
197128941,college,1990-2000,3,3,Good,RCC/RBC,,5,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Engineered_RC_Frame,,,N/A,1300,,,0,,Southwestern College,85.3284437,27.7393453
197128943,college,After_2000,5,2,Good,RCC/RBC,,6,One_Side_Different_Height,No,Self,No,Others,CGI RCC,Mixed,sloped flat,Regular,Rectangular,No,Engineered_RC_Frame,,,N/A,2000,,,0,,Morgan College,85.3275522,27.739038
197140176,college,After_2000,1,2,Good,RCC/RBC,,5,One_Side_Different_Height,Yes,Self,No,CGI,,Flat,,Regular,Multi-Projected,Yes,Engineered_RC_Frame,,15x25,No,485,,,1,1,Takshashila Academy,85.3220543,27.7354335
197140407,college,After_2000,3,5,Good,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Multi-Projected,N/A,Engineered_RC_Frame,,,Yes,985,,,2,1,Lincoln College,85.3173261,27.7333779
197144782,school,After_2000,1,1,Good,RCC/RBC,,4,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Engineered_RC_Frame,,12x12,No,318,5,206,5,1,Nepal Police School,85.3187922,27.7331827
197144850,school,After_2000,2,2,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x12,No,5,3,,3,1,My Land Academy,85.320301,27.7325022
197148435,school,1990-2000,2,3,Average,RCC/RBC,,5,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,,No,225,,,15,1,Bellmount International School,85.3171449,27.7316099
197148621,kindergarten,1990-2000,3,4,Average,RCC/RBC,,5,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Setback,Multi-Projected,No,Non_Engineered_RC_Frame,,,No,72,,,9,1,Drion Pre School,85.3172975,27.7321536
197320717,school,1990-2000,1,1,Good,N/A,,1,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,200,0,0,0,4,National Model Science School,85.3135288,27.737472
197320799,school,1990-2000,1,2,Average,RCC/RBC,,6,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,Yes,Non_Engineered_RC_Frame,,9x9,N/A,63,0,0,0,1,Good Start Academy,85.3098474,27.7361307
197321129,hospital,After_2000,5,2,Average,RCC/RBC,,8,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Engineered_RC_Frame,,16x16,N/A,60,60,60,60,1,Green City Hospital,85.3229929,27.7371516
197474200,hospital,1990-2000,4,3,Poor,RCC/RBC,,6,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x12,N/A,113,60,60,60,,,85.3266507,27.7394333
197615450,school,1960-1990,2,2,Poor,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Sloped,,Setback,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,3,1,1,1,1,Prithiwi Secondary Boarding School,85.331609,27.7428432
197615452,hospital,After_2000,8,3,Average,RCC/RBC,,7,Two_Sides_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,,N/A,280,,,150,,,85.3329553,27.7424352
197753617,hospital,After_2000,1,2,Good,RCC/RBC,,6,One_Side_Different_Height,Yes,Self,No,RCC/RBC,,Flat,,Setback,Multi-Projected,No,Engineered_RC_Frame,,12x12,No,70,35,40,30,,Sahara Hospital,85.326126,27.7373981
198024437,college,1990-2000,3,3,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Engineered_RC_Frame,,12x12,No,170,8,8,8,,,85.3460206,27.7197864
198106148,school,1990-2000,2,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,347,,,,3,Meridian International School,85.3260815,27.727879
198118198,college,Before_1960,2,4,Poor,Jack_Arch,,4,One_Side_Different_Height,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Mud_Brick_in_Surkhi,,,No,300,0,0,0,1,College of Applied Business,85.3321947,27.7173154
198121780,school,1960-1990,3,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,N/A,101,,,3,,Shree Krishna Prabha Primary School,85.3365574,27.7186588
198133234,school,1960-1990,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,136,0,0,0,3,Sunrise Boarding School,85.3250455,27.7260468
198133431,school,1990-2000,2,2,Average,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,125,15,15,15,2,Pushpa Bal Academy,85.3230482,27.7186073
198407507,school,1990-2000,2,2,Average,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,40,30,30,30,4,Motherland Academy,85.3310517,27.7218927
198635870,school,1960-1990,1,3,Poor,RCC/RBC,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,40,,,,4,Compact English School,85.3348707,27.7187424
198635879,school,After_2000,3,2,Good,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,,N/A,25,0,0,0,,Little Children Academy,85.3354477,27.7164265
198635899,school,1990-2000,1,3,Poor,N/A,,1,Two_Sides_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,40,,,0,,,85.3348906,27.7185667
199011356,school,After_2000,1,3,Average,RCC/RBC,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,70,,,0,2,Ashirvad Boarding School,85.3330066,27.7278378
199011361,school,1960-1990,2,2,Poor,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,,No,250,,,0,1,Ashirvad Boarding School,85.3329813,27.728058
199427894,school,After_2000,3,1,Average,RCC/RBC,,3,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9x9,N/A,430,0,0,0,,Shree Tangal Higher Secondary School,85.3318091,27.71623
199784253,school,After_2000,2,2,Good,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Engineered_RC_Frame,,16x16,No,346,54,54,54,5,Brihaspati Vidhyasadan,85.3317248,27.7144859
199784265,school,After_2000,3,7,Good,RCC/RBC,,5,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,16x16,N/A,695,0,0,0,6,Brihaspati Vidhyasadan,85.3310473,27.7148133
199784275,school,1990-2000,6,1,Poor,Wood,,2,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Mud_Brick_in_Surkhi,,,No,0,52,0,52,8,Brihaspati Vidhyasadan,85.3312862,27.7149948
199784284,school,1960-1990,2,3,Poor,RCC/RBC,,3,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,220,30,65,0,2,Kendriya Bahira umavi,85.3309713,27.7144292
199784286,school,1990-2000,3,1,Good,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,26,0,0,0,3,Brihaspati Vidhyasadan,85.3308454,27.7147839
199784289,school,1960-1990,2,3,Poor,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,100,,,10,,Advanced English Boarding High School,85.337485,27.7165407
199784291,college,1990-2000,7,1,Poor,RCC/RBC,,3,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,T-Shaped,No,Non_Engineered_RC_Frame,,9x9,N/A,70,,,,3,Kendriya Bahira umavi,85.3311861,27.7143765
199784292,school,Before_1960,5,1,Poor,N/A,,1,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,80,0,0,0,1,Kendriya Bahira umavi,85.3307904,27.7144725
199785861,school,1990-2000,3,4,Poor,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,,N/A,370,,,40,,New Knowledge Boarding Sec. School,85.3355661,27.7304175
199965010,school,After_2000,1,1,Average,RCC/RBC,,3,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Engineered_RC_Frame,,12*12,No,300,,,,1,New Tulips  secondary school,85.3453318,27.6725944
200130177,school,After_2000,1,1,Poor,RCC/RBC,,3,One_Side_Same_Height,Yes,Self,No,CGI,,Sloped,,Regular,Multi-Projected,Yes,Engineered_RC_Frame,,12x12,No,,,100,,3,Paropakar Higher Secondary School,85.3031855,27.7020197
200130186,school,Before_1960,2,6,Poor,RCC/RBC,,3,One_Side_Same_Height,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,510,,,,1,Paropakar Higher Secondary School,85.3032246,27.7016884
200132157,college,1990-2000,3,5,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Engineered_RC_Frame,,12x18,No,141,0,6,6,,,85.2832453,27.6793809
200391898,hospital,After_2000,6,7,Good,RCC/RBC,,4,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,L-Shaped,Yes,Engineered_RC_Frame,,24x24,No,300,,,200,1,National Institute of neurological and allied sciences,85.3460935,27.7486709
200535736,college,After_2000,3,2,Good,RCC/RBC,,8,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Engineered_RC_Frame,,,N/A,250,,,1,1,Times International College,85.3266326,27.7081742
200535780,school,1960-1990,3,2,Poor,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,0,90,90,90,7,Galaxy Public School,85.3302552,27.7067942
200535783,school,1990-2000,9,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,315,0,0,0,3,Galaxy Public School,85.3303027,27.7072618
200535795,school,1990-2000,3,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,105,0,0,0,2,Galaxy Public School,85.3300417,27.7072748
200535815,school,1990-2000,7,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,245,0,0,0,1,Galaxy Public School,85.3302098,27.7071095
200537768,school,1990-2000,1,2,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,Yes,Non_Engineered_RC_Frame,,9x9,N/A,35,0,0,0,4,Galaxy Public School,85.3304742,27.7068341
200537798,school,1960-1990,3,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,CGI,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,225,,,,2,Apple Academy,85.3355443,27.7087658
200537850,school,1990-2000,3,3,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,60,,,,1,Apple Academy,85.3354455,27.7086129
200537853,hospital,1990-2000,2,2,Poor,RCC/RBC,,3,Free_Standing,No,Self,No,Others,CGI and RCC,Flat,,Regular,Rectangular,No,Mud_Brick_in_Surkhi,,,No,20,10,10,10,2,Himal Hospital,85.3282009,27.7101555
200563359,college,1960-1990,3,1,Average,Wood,,2,One_Side_Different_Height,No,Rent,No,CGI,,Sloped,,Regular,L-Shaped,Yes,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,N/A,200,,,,,National Integrated College,85.3256049,27.70667
200563380,college,1990-2000,3,3,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Mixed,Pillar wall,,N/A,250,,,0,3,Lord Budhha Education Foundation,85.333364,27.7056301
200563403,school,1990-2000,5,2,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,,N/A,0,,,7,,Mahendra Bhawan Higher Secondary School,85.3343198,27.7126797
200563458,school,1960-1990,2,1,Average,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,Clay_Tiles,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,10,,,0,,Mahendra Bhawan Higher Secondary School,85.3341928,27.7131678
200563487,college,1990-2000,2,3,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x12,N/A,0,,,50,,Xavier International College,85.3368813,27.7138169
200563509,school,1960-1990,2,2,Average,RCC/RBC,,2,Free_Standing,No,Self,No,Clay_Tiles,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,0,,,0,,Mahendra Bhawan Higher Secondary School,85.334259,27.7132748
200563563,school,1960-1990,3,2,Average,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,200,,,1,1,Little Flower Secondary School,85.3340041,27.7088728
200574310,school,After_2000,2,4,Average,RCC/RBC,,4,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12x12,No,540,,,,,Wiseland Secondary School,85.4342082,27.6676296
201027582,hospital,1960-1990,1,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,2,Sukraraj Tropical and Infectious Disease Hospital,85.3065119,27.6948338
201027602,hospital,1990-2000,6,1,Average,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x12,No,,,,,3,Sukraraj Tropical and Infectious Disease Hospital,85.3069321,27.6947256
201560314,school,1990-2000,1,1,Average,RCC/RBC,,3,Free_Standing,No,Self,No,Others,clay tiles and CGI,Flat,,Setback,T-Shaped,No,Non_Engineered_RC_Frame,,9x12,No,190,0,0,0,4,Bhrikuti Secondary School,85.3574259,27.7265369
