lon lat pga(cm/s/s)
84.5344 27.2008 17.68
84.5511 27.2008 18.2488
84.5678 27.2008 18.5991
84.5845 27.2008 18.98
84.6012 27.2008 19.64
84.6179 27.2008 20.7323
84.6346 27.2008 22.0269
84.6513 27.2008 23.1981
84.668 27.2008 23.92
84.6847 27.2008 23.9762
84.7014 27.2008 23.5869
84.7181 27.2008 23.0817
84.7348 27.2008 22.79
84.7515 27.2008 22.9437
84.7682 27.2008 23.3841
84.7849 27.2008 23.855
84.8016 27.2008 24.1
84.8183 27.2008 23.9384
84.835 27.2008 23.4916
84.8517 27.2008 22.9565
84.8684 27.2008 22.53
84.8851 27.2008 22.3742
84.9018 27.2008 22.512
84.9185 27.2008 22.9312
84.9352 27.2008 23.62
84.9519 27.2008 24.5333
84.9686 27.2008 25.4943
84.9853 27.2008 26.2932
85.002 27.2008 26.72
85.0187 27.2008 26.6345
85.0354 27.2008 26.1745
85.0521 27.2008 25.5472
85.0688 27.2008 24.96
85.0855 27.2008 24.5927
85.1022 27.2008 24.5152
85.1189 27.2008 24.7701
85.1356 27.2008 25.4
85.1523 27.2008 26.3892
85.169 27.2008 27.4898
85.1857 27.2008 28.3954
85.2024 27.2008 28.8
85.2191 27.2008 28.5089
85.2358 27.2008 27.7744
85.2525 27.2008 26.9602
85.2692 27.2008 26.43
85.2859 27.2008 26.4462
85.3026 27.2008 26.8651
85.3193 27.2008 27.4414
85.336 27.2008 27.93
85.3527 27.2008 28.1367
85.3694 27.2008 28.0715
85.3861 27.2008 27.7956
85.4028 27.2008 27.37
85.4195 27.2008 26.9082
85.4362 27.2008 26.7326
85.4529 27.2008 27.2183
85.4696 27.2008 28.74
85.4863 27.2008 31.439
85.503 27.2008 34.5217
85.5197 27.2008 36.9611
85.5364 27.2008 37.73
85.5531 27.2008 36.1945
85.5698 27.2008 33.2942
85.5865 27.2008 30.3617
85.6032 27.2008 28.73
85.6199 27.2008 29.369
85.6366 27.2008 31.7978
85.6533 27.2008 35.1727
85.67 27.2008 38.65
85.6867 27.2008 41.508
85.7034 27.2008 43.5133
85.7201 27.2008 44.5544
85.7368 27.2008 44.52
85.7535 27.2008 43.4189
85.7702 27.2008 41.7415
85.7869 27.2008 40.0983
85.8036 27.2008 39.1
85.8203 27.2008 39.1335
85.837 27.2008 39.6918
85.8537 27.2008 40.0442
85.8704 27.2008 39.46
85.8871 27.2008 37.5136
85.9038 27.2008 34.9998
85.9205 27.2008 33.0187
85.9372 27.2008 32.67
85.9539 27.2008 34.6543
85.9706 27.2008 38.0738
85.9873 27.2008 41.6314
86.004 27.2008 44.03
86.0207 27.2008 44.3064
86.0374 27.2008 42.8337
86.0541 27.2008 40.3192
86.0708 27.2008 37.47
86.0875 27.2008 34.8932
86.1042 27.2008 32.7951
86.1209 27.2008 31.282
86.1376 27.2008 30.46
86.1543 27.2008 30.3873
86.171 27.2008 30.9296
86.1877 27.2008 31.9046
86.2044 27.2008 33.13
86.2211 27.2008 34.3766
86.2378 27.2008 35.2278
86.2545 27.2008 35.2201
86.2712 27.2008 33.89
86.2879 27.2008 31.0096
86.3046 27.2008 27.2931
86.3213 27.2008 23.69
86.338 27.2008 21.15
86.3547 27.2008 20.3501
86.3714 27.2008 20.8762
86.3881 27.2008 22.0418
86.4048 27.2008 23.16
86.4215 27.2008 23.6763
86.4382 27.2008 23.5645
86.4549 27.2008 22.9304
86.4716 27.2008 21.88
86.4883 27.2008 20.553
86.505 27.2008 19.2246
86.5217 27.2008 18.2039
86.5384 27.2008 17.8
86.5551 27.2008 18.1865
86.5718 27.2008 18.9958
86.5885 27.2008 19.7247
86.6052 27.2008 19.87
86.6219 27.2008 19.105
86.6386 27.2008 17.8084
86.6553 27.2008 16.5351
86.672 27.2008 15.84
86.6887 27.2008 16.0852
86.7054 27.2008 16.8606
86.7221 27.2008 17.5632
86.7388 27.2008 17.59
86.7555 27.2008 16.5377
86.7722 27.2008 14.8018
86.7889 27.2008 12.9775
86.8056 27.2008 11.66
86.8223 27.2008 11.2827
86.839 27.2008 11.6311
86.8557 27.2008 12.329
86.8724 27.2008 13.0
86.8891 27.2008 13.3454
86.9058 27.2008 13.3763
86.9225 27.2008 13.1816
86.9392 27.2008 12.85
86.9559 27.2008 12.4703
86.9726 27.2008 12.1312
86.9893 27.2008 11.9215
84.0 27.2175 9.4469
84.0167 27.2175 11.1562
84.0334 27.2175 12.2855
84.0501 27.2175 12.9416
84.0668 27.2175 13.2316
84.0835 27.2175 13.2623
84.1002 27.2175 13.1407
84.1169 27.2175 12.9739
84.1336 27.2175 12.8687
84.1503 27.2175 12.9103
84.167 27.2175 13.0971
84.1837 27.2175 13.4056
84.2004 27.2175 13.8124
84.2171 27.2175 14.2761
84.2338 27.2175 14.6843
84.2505 27.2175 14.9066
84.2672 27.2175 14.8124
84.2839 27.2175 14.3517
84.3006 27.2175 13.7946
84.3173 27.2175 13.4915
84.334 27.2175 13.7927
84.3507 27.2175 14.8989
84.3674 27.2175 16.4121
84.3841 27.2175 17.7847
84.4008 27.2175 18.4688
84.4175 27.2175 18.1001
84.4342 27.2175 17.046
84.4509 27.2175 15.8573
84.4676 27.2175 15.0847
84.4843 27.2175 15.1283
84.501 27.2175 15.7858
84.5177 27.2175 16.7044
84.5344 27.2175 17.5311
84.5511 27.2175 18.0122
84.5678 27.2175 18.2909
84.5845 27.2175 18.6094
84.6012 27.2175 19.21
84.6179 27.2175 20.2458
84.6346 27.2175 21.5136
84.6513 27.2175 22.721
84.668 27.2175 23.5756
84.6847 27.2175 23.8775
84.7014 27.2175 23.7963
84.7181 27.2175 23.5944
84.7348 27.2175 23.5337
84.7515 27.2175 23.7991
84.7682 27.2175 24.2667
84.7849 27.2175 24.735
84.8016 27.2175 25.0027
84.8183 27.2175 24.9225
84.835 27.2175 24.5628
84.8517 27.2175 24.0458
84.8684 27.2175 23.4941
84.8851 27.2175 23.0243
84.9018 27.2175 22.7317
84.9185 27.2175 22.7058
84.9352 27.2175 23.0362
84.9519 27.2175 23.7531
84.9686 27.2175 24.6484
84.9853 27.2175 25.4547
85.002 27.2175 25.9046
85.0187 27.2175 25.8171
85.0354 27.2175 25.3571
85.0521 27.2175 24.7759
85.0688 27.2175 24.3251
85.0855 27.2175 24.2145
85.1022 27.2175 24.4884
85.1189 27.2175 25.1498
85.1356 27.2175 26.2014
85.1523 27.2175 27.5909
85.169 27.2175 29.0441
85.1857 27.2175 30.2319
85.2024 27.2175 30.8249
85.2191 27.2175 30.6157
85.2358 27.2175 29.8852
85.2525 27.2175 29.0362
85.2692 27.2175 28.4716
85.2859 27.2175 28.4739
85.3026 27.2175 28.8434
85.3193 27.2175 29.2605
85.336 27.2175 29.4052
85.3527 27.2175 29.0697
85.3694 27.2175 28.4948
85.3861 27.2175 28.0334
85.4028 27.2175 28.0383
85.4195 27.2175 28.7733
85.4362 27.2175 30.1458
85.4529 27.2175 31.9744
85.4696 27.2175 34.0773
85.4863 27.2175 36.2228
85.503 27.2175 37.9775
85.5197 27.2175 38.8578
85.5364 27.2175 38.3801
85.5531 27.2175 36.3193
85.5698 27.2175 33.4842
85.5865 27.2175 30.9423
85.6032 27.2175 29.7608
85.6199 27.2175 30.69
85.6366 27.2175 33.2115
85.6533 27.2175 36.4896
85.67 27.2175 39.6889
85.6867 27.2175 42.121
85.7034 27.2175 43.6871
85.7201 27.2175 44.4352
85.7368 27.2175 44.4139
85.7535 27.2175 43.7255
85.7702 27.2175 42.6898
85.7869 27.2175 41.6804
85.8036 27.2175 41.0714
85.8203 27.2175 41.0932
85.837 27.2175 41.4037
85.8537 27.2175 41.5173
85.8704 27.2175 40.9487
85.8871 27.2175 39.4202
85.9038 27.2175 37.4851
85.9205 27.2175 35.9047
85.9372 27.2175 35.4402
85.9539 27.2175 36.5856
85.9706 27.2175 38.7676
85.9873 27.2175 41.1456
86.004 27.2175 42.879
86.0207 27.2175 43.3211
86.0374 27.2175 42.6007
86.0541 27.2175 41.0399
86.0708 27.2175 38.9614
86.0875 27.2175 36.6839
86.1042 27.2175 34.5117
86.1209 27.2175 32.7456
86.1376 27.2175 31.6862
86.1543 27.2175 31.5357
86.171 27.2175 32.1018
86.1877 27.2175 33.0937
86.2044 27.2175 34.2205
86.2211 27.2175 35.1823
86.2378 27.2175 35.6429
86.2545 27.2175 35.257
86.2712 27.2175 33.6794
86.2879 27.2175 30.7692
86.3046 27.2175 27.2034
86.3213 27.2175 23.8632
86.338 27.2175 21.63
86.3547 27.2175 21.1162
86.3714 27.2175 21.858
86.3881 27.2175 23.1228
86.4048 27.2175 24.1778
86.4215 27.2175 24.4469
86.4382 27.2175 23.9796
86.4549 27.2175 22.9824
86.4716 27.2175 21.6613
86.4883 27.2175 20.2287
86.505 27.2175 18.9207
86.5217 27.2175 17.9795
86.5384 27.2175 17.6474
86.5551 27.2175 18.0502
86.5718 27.2175 18.8475
86.5885 27.2175 19.5825
86.6052 27.2175 19.7984
86.6219 27.2175 19.193
86.6386 27.2175 18.0819
86.6553 27.2175 16.9354
86.672 27.2175 16.2235
86.6887 27.2175 16.2598
86.7054 27.2175 16.7307
86.7221 27.2175 17.1656
86.7388 27.2175 17.0941
86.7555 27.2175 16.1989
86.7722 27.2175 14.774
86.7889 27.2175 13.2666
86.8056 27.2175 12.1236
86.8223 27.2175 11.6737
86.839 27.2175 11.7709
86.8557 27.2175 12.1509
86.8724 27.2175 12.5493
86.8891 27.2175 12.7551
86.9058 27.2175 12.771
86.9225 27.2175 12.6532
86.9392 27.2175 12.4579
86.9559 27.2175 12.2411
86.9726 27.2175 12.0591
86.9893 27.2175 11.968
84.0 27.2342 10.2753
84.0167 27.2342 11.7368
84.0334 27.2342 12.5918
84.0501 27.2342 12.9729
84.0668 27.2342 13.0128
84.0835 27.2342 12.8439
84.1002 27.2342 12.599
84.1169 27.2342 12.4106
84.1336 27.2342 12.4113
84.1503 27.2342 12.6909
84.167 27.2342 13.1683
84.1837 27.2342 13.7193
84.2004 27.2342 14.2201
84.2171 27.2342 14.5666
84.2338 27.2342 14.7356
84.2505 27.2342 14.7239
84.2672 27.2342 14.5283
84.2839 27.2342 14.1803
84.3006 27.2342 13.8502
84.3173 27.2342 13.7427
84.334 27.2342 14.0629
84.3507 27.2342 14.9192
84.3674 27.2342 16.0336
84.3841 27.2342 17.032
84.4008 27.2342 17.5398
84.4175 27.2342 17.3119
84.4342 27.2342 16.6192
84.4509 27.2342 15.8616
84.4676 27.2342 15.4392
84.4843 27.2342 15.637
84.501 27.2342 16.2794
84.5177 27.2342 17.076
84.5344 27.2342 17.7363
84.5511 27.2342 18.0549
84.5678 27.2342 18.1667
84.5845 27.2342 18.2915
84.6012 27.2342 18.6494
84.6179 27.2342 19.3905
84.6346 27.2342 20.3869
84.6513 27.2342 21.4405
84.668 27.2342 22.3537
84.6847 27.2342 22.9815
84.7014 27.2342 23.3897
84.7181 27.2342 23.6972
84.7348 27.2342 24.0227
84.7515 27.2342 24.4495
84.7682 27.2342 24.9196
84.7849 27.2342 25.3393
84.8016 27.2342 25.6152
84.8183 27.2342 25.673
84.835 27.2342 25.516
84.8517 27.2342 25.1671
84.8684 27.2342 24.6487
84.8851 27.2342 24.0085
84.9018 27.2342 23.3926
84.9185 27.2342 22.9724
84.9352 27.2342 22.9189
84.9519 27.2342 23.3296
84.9686 27.2342 24.0076
84.9853 27.2342 24.6822
85.002 27.2342 25.0829
85.0187 27.2342 25.0265
85.0354 27.2342 24.6788
85.0521 27.2342 24.2932
85.0688 27.2342 24.123
85.0855 27.2342 24.3709
85.1022 27.2342 25.0382
85.1189 27.2342 26.0758
85.1356 27.2342 27.4342
85.1523 27.2342 29.0284
85.169 27.2342 30.6296
85.1857 27.2342 31.9728
85.2024 27.2342 32.7934
85.2191 27.2342 32.9215
85.2358 27.2342 32.5674
85.2525 27.2342 32.0364
85.2692 27.2342 31.6339
85.2859 27.2342 31.5666
85.3026 27.2342 31.6478
85.3193 27.2342 31.5923
85.336 27.2342 31.1148
85.3527 27.2342 30.085
85.3694 27.2342 28.9914
85.3861 27.2342 28.4775
85.4028 27.2342 29.1867
85.4195 27.2342 31.5067
85.4362 27.2342 34.8031
85.4529 27.2342 38.1858
85.4696 27.2342 40.7646
85.4863 27.2342 41.8495
85.503 27.2342 41.5514
85.5197 27.2342 40.1811
85.5364 27.2342 38.0496
85.5531 27.2342 35.5122
85.5698 27.2342 33.1017
85.5865 27.2342 31.3954
85.6032 27.2342 30.9705
85.6199 27.2342 32.1878
85.6366 27.2342 34.5419
85.6533 27.2342 37.3108
85.67 27.2342 39.7725
85.6867 27.2342 41.3655
85.7034 27.2342 42.1693
85.7201 27.2342 42.4237
85.7368 27.2342 42.3685
85.7535 27.2342 42.2215
85.7702 27.2342 42.1117
85.7869 27.2342 42.146
85.8036 27.2342 42.4314
85.8203 27.2342 43.0033
85.837 27.2342 43.6125
85.8537 27.2342 43.9384
85.8704 27.2342 43.6602
85.8871 27.2342 42.593
85.9038 27.2342 41.0948
85.9205 27.2342 39.6591
85.9372 27.2342 38.7796
85.9539 27.2342 38.8044
85.9706 27.2342 39.5005
85.9873 27.2342 40.4893
86.004 27.2342 41.3924
86.0207 27.2342 41.8876
86.0374 27.2342 41.8783
86.0541 27.2342 41.3241
86.0708 27.2342 40.1849
86.0875 27.2342 38.4921
86.1042 27.2342 36.5648
86.1209 27.2342 34.7936
86.1376 27.2342 33.5693
86.1543 27.2342 33.1677
86.171 27.2342 33.405
86.1877 27.2342 33.9822
86.2044 27.2342 34.6005
86.2211 27.2342 34.9779
86.2378 27.2342 34.9002
86.2545 27.2342 34.17
86.2712 27.2342 32.5901
86.2879 27.2342 30.1064
86.3046 27.2342 27.2376
86.3213 27.2342 24.6458
86.338 27.2342 22.9932
86.3547 27.2342 22.7263
86.3714 27.2342 23.431
86.3881 27.2342 24.4773
86.4048 27.2342 25.2356
86.4215 27.2342 25.2185
86.4382 27.2342 24.5072
86.4549 27.2342 23.3256
86.4716 27.2342 21.8973
86.4883 27.2342 20.4402
86.505 27.2342 19.1487
86.5217 27.2342 18.2117
86.5384 27.2342 17.8179
86.5551 27.2342 18.0632
86.5718 27.2342 18.6723
86.5885 27.2342 19.2771
86.6052 27.2342 19.5097
86.6219 27.2342 19.1174
86.6386 27.2342 18.3102
86.6553 27.2342 17.4137
86.672 27.2342 16.7532
86.6887 27.2342 16.5537
86.7054 27.2342 16.6364
86.7221 27.2342 16.7224
86.7388 27.2342 16.5321
86.7555 27.2342 15.8719
86.7722 27.2342 14.8899
86.7889 27.2342 13.8193
86.8056 27.2342 12.8938
86.8223 27.2342 12.2925
86.839 27.2342 11.9773
86.8557 27.2342 11.8556
86.8724 27.2342 11.8351
86.8891 27.2342 11.8392
86.9058 27.2342 11.8555
86.9225 27.2342 11.8875
86.9392 27.2342 11.9388
86.9559 27.2342 12.013
86.9726 27.2342 12.1136
86.9893 27.2342 12.2441
84.0 27.2509 11.1011
84.0167 27.2509 12.022
84.0334 27.2509 12.5093
84.0501 27.2509 12.6724
84.0668 27.2509 12.6201
84.0835 27.2509 12.4617
84.1002 27.2509 12.3063
84.1169 27.2509 12.2629
84.1336 27.2509 12.4407
84.1503 27.2509 12.9036
84.167 27.2509 13.5343
84.1837 27.2509 14.1707
84.2004 27.2509 14.6502
84.2171 27.2509 14.8526
84.2338 27.2509 14.8254
84.2505 27.2509 14.658
84.2672 27.2509 14.44
84.2839 27.2509 14.2552
84.3006 27.2509 14.1646
84.3173 27.2509 14.2233
84.334 27.2509 14.4867
84.3507 27.2509 14.9736
84.3674 27.2509 15.5576
84.3841 27.2509 16.076
84.4008 27.2509 16.3659
84.4175 27.2509 16.3264
84.4342 27.2509 16.1037
84.4509 27.2509 15.9061
84.4676 27.2509 15.9416
84.4843 27.2509 16.349
84.501 27.2509 16.9899
84.5177 27.2509 17.6565
84.5344 27.2509 18.1409
84.5511 27.2509 18.2999
84.5678 27.2509 18.2477
84.5845 27.2509 18.1628
84.6012 27.2509 18.224
84.6179 27.2509 18.5681
84.6346 27.2509 19.1648
84.6513 27.2509 19.942
84.668 27.2509 20.8275
84.6847 27.2509 21.7535
84.7014 27.2509 22.6692
84.7181 27.2509 23.5278
84.7348 27.2509 24.2829
84.7515 27.2509 24.8983
84.7682 27.2509 25.3807
84.7849 27.2509 25.7472
84.8016 27.2509 26.015
84.8183 27.2509 26.1883
84.835 27.2509 26.2201
84.8517 27.2509 26.0503
84.8684 27.2509 25.619
84.8851 27.2509 24.9131
84.9018 27.2509 24.1065
84.9185 27.2509 23.4201
84.9352 27.2509 23.0746
84.9519 27.2509 23.2135
84.9686 27.2509 23.6703
84.9853 27.2509 24.2012
85.002 27.2509 24.5623
85.0187 27.2509 24.5893
85.0354 27.2509 24.436
85.0521 27.2509 24.3358
85.0688 27.2509 24.5218
85.0855 27.2509 25.1691
85.1022 27.2509 26.2184
85.1189 27.2509 27.552
85.1356 27.2509 29.0524
85.1523 27.2509 30.6013
85.169 27.2509 32.0785
85.1857 27.2509 33.3634
85.2024 27.2509 34.3353
85.2191 27.2509 34.9106
85.2358 27.2509 35.155
85.2525 27.2509 35.1711
85.2692 27.2509 35.0617
85.2859 27.2509 34.8869
85.3026 27.2509 34.5375
85.3193 27.2509 33.8615
85.336 27.2509 32.7071
85.3527 27.2509 31.0856
85.3694 27.2509 29.661
85.3861 27.2509 29.2607
85.4028 27.2509 30.7117
85.4195 27.2509 34.4549
85.4362 27.2509 39.3845
85.4529 27.2509 44.0084
85.4696 27.2509 46.8345
85.4863 27.2509 46.7946
85.503 27.2509 44.5164
85.5197 27.2509 41.0516
85.5364 27.2509 37.4518
85.5531 27.2509 34.6054
85.5698 27.2509 32.7476
85.5865 27.2509 31.9502
85.6032 27.2509 32.285
85.6199 27.2509 33.7153
85.6366 27.2509 35.7696
85.6533 27.2509 37.8679
85.67 27.2509 39.4299
85.6867 27.2509 40.0463
85.7034 27.2509 39.9897
85.7201 27.2509 39.7036
85.7368 27.2509 39.6314
85.7535 27.2509 40.1167
85.7702 27.2509 41.1044
85.7869 27.2509 42.4398
85.8036 27.2509 43.9682
85.8203 27.2509 45.5153
85.837 27.2509 46.8289
85.8537 27.2509 47.6374
85.8704 27.2509 47.6691
85.8871 27.2509 46.7698
85.9038 27.2509 45.2557
85.9205 27.2509 43.5602
85.9372 27.2509 42.1167
85.9539 27.2509 41.2619
85.9706 27.2509 40.9438
85.9873 27.2509 41.0135
86.004 27.2509 41.3221
86.0207 27.2509 41.7129
86.0374 27.2509 41.9977
86.0541 27.2509 41.9807
86.0708 27.2509 41.4659
86.0875 27.2509 40.3437
86.1042 27.2509 38.8491
86.1209 27.2509 37.3033
86.1376 27.2509 36.0277
86.1543 27.2509 35.2572
86.171 27.2509 34.8812
86.1877 27.2509 34.7029
86.2044 27.2509 34.5253
86.2211 27.2509 34.1721
86.2378 27.2509 33.5498
86.2545 27.2509 32.5854
86.2712 27.2509 31.2058
86.2879 27.2509 29.4135
86.3046 27.2509 27.5125
86.3213 27.2509 25.8822
86.338 27.2509 24.9022
86.3547 27.2509 24.8141
86.3714 27.2509 25.3087
86.3881 27.2509 25.939
86.4048 27.2509 26.2581
86.4215 27.2509 25.9272
86.4382 27.2509 25.0402
86.4549 27.2509 23.7995
86.4716 27.2509 22.4072
86.4883 27.2509 21.0512
86.505 27.2509 19.8623
86.5217 27.2509 18.9571
86.5384 27.2509 18.4519
86.5551 27.2509 18.4055
86.5718 27.2509 18.6451
86.5885 27.2509 18.9405
86.6052 27.2509 19.0611
86.6219 27.2509 18.8396
86.6386 27.2509 18.3611
86.6553 27.2509 17.7739
86.672 27.2509 17.2263
86.6887 27.2509 16.8296
86.7054 27.2509 16.5475
86.7221 27.2509 16.3067
86.7388 27.2509 16.034
86.7555 27.2509 15.6681
86.7722 27.2509 15.195
86.7889 27.2509 14.6128
86.8056 27.2509 13.9196
86.8223 27.2509 13.1316
86.839 27.2509 12.338
86.8557 27.2509 11.6461
86.8724 27.2509 11.1633
86.8891 27.2509 10.9677
86.9058 27.2509 11.0208
86.9225 27.2509 11.2551
86.9392 27.2509 11.6029
86.9559 27.2509 11.9965
86.9726 27.2509 12.3683
86.9893 27.2509 12.6506
84.0 27.2676 11.6
84.0167 27.2676 11.7683
84.0334 27.2676 11.9223
84.0501 27.2676 12.0777
84.0668 27.2676 12.25
84.0835 27.2676 12.4548
84.1002 27.2676 12.7077
84.1169 27.2676 13.0242
84.1336 27.2676 13.42
84.1503 27.2676 13.8945
84.167 27.2676 14.3832
84.1837 27.2676 14.8052
84.2004 27.2676 15.08
84.2171 27.2676 15.1533
84.2338 27.2676 15.0771
84.2505 27.2676 14.9298
84.2672 27.2676 14.79
84.2839 27.2676 14.721
84.3006 27.2676 14.726
84.3173 27.2676 14.793
84.334 27.2676 14.91
84.3507 27.2676 15.0644
84.3674 27.2676 15.2402
84.3841 27.2676 15.421
84.4008 27.2676 15.59
84.4175 27.2676 15.7423
84.4342 27.2676 15.9193
84.4509 27.2676 16.1741
84.4676 27.2676 16.56
84.4843 27.2676 17.1005
84.501 27.2676 17.7014
84.5177 27.2676 18.2391
84.5344 27.2676 18.59
84.5511 27.2676 18.6702
84.5678 27.2676 18.5551
84.5845 27.2676 18.3599
84.6012 27.2676 18.2
84.6179 27.2676 18.1804
84.6346 27.2676 18.3658
84.6513 27.2676 18.8108
84.668 27.2676 19.57
84.6847 27.2676 20.659
84.7014 27.2676 21.9369
84.7181 27.2676 23.2238
84.7348 27.2676 24.34
84.7515 27.2676 25.1489
84.7682 27.2676 25.688
84.7849 27.2676 26.0381
84.8016 27.2676 26.28
84.8183 27.2676 26.4672
84.835 27.2676 26.5436
84.8517 27.2676 26.4257
84.8684 27.2676 26.03
84.8851 27.2676 25.3247
84.9018 27.2676 24.485
84.9185 27.2676 23.7378
84.9352 27.2676 23.31
84.9519 27.2676 23.3553
84.9686 27.2676 23.735
84.9853 27.2676 24.2372
85.002 27.2676 24.65
85.0187 27.2676 24.8322
85.0354 27.2676 24.925
85.0521 27.2676 25.1403
85.0688 27.2676 25.69
85.0855 27.2676 26.7163
85.1022 27.2676 28.0826
85.1189 27.2676 29.5826
85.1356 27.2676 31.01
85.1523 27.2676 32.2086
85.169 27.2676 33.2233
85.1857 27.2676 34.1487
85.2024 27.2676 35.08
85.2191 27.2676 36.0672
85.2358 27.2676 36.9819
85.2525 27.2676 37.6505
85.2692 27.2676 37.9
85.2859 27.2676 37.5974
85.3026 27.2676 36.7718
85.3193 27.2676 35.4928
85.336 27.2676 33.83
85.3527 27.2676 31.9744
85.3694 27.2676 30.6034
85.3861 27.2676 30.5156
85.4028 27.2676 32.51
85.4195 27.2676 36.9639
85.4362 27.2676 42.5696
85.4529 27.2676 47.598
85.4696 27.2676 50.32
85.4863 27.2676 49.5336
85.503 27.2676 46.1456
85.5197 27.2676 41.5898
85.5364 27.2676 37.3
85.5531 27.2676 34.4313
85.5698 27.2676 33.023
85.5865 27.2676 32.8357
85.6032 27.2676 33.63
85.6199 27.2676 35.1251
85.6366 27.2676 36.875
85.6533 27.2676 38.3924
85.67 27.2676 39.19
85.6867 27.2676 38.9682
85.7034 27.2676 38.1782
85.7201 27.2676 37.4591
85.7368 27.2676 37.45
85.7535 27.2676 38.6207
85.7702 27.2676 40.7647
85.7869 27.2676 43.5064
85.8036 27.2676 46.47
85.8203 27.2676 49.2803
85.837 27.2676 51.563
85.8537 27.2676 52.9442
85.8704 27.2676 53.05
85.8871 27.2676 51.6883
85.9038 27.2676 49.3945
85.9205 27.2676 46.886
85.9372 27.2676 44.88
85.9539 27.2676 43.9093
85.9706 27.2676 43.7688
85.9873 27.2676 44.0689
86.004 27.2676 44.42
86.0207 27.2676 44.5041
86.0374 27.2676 44.2901
86.0541 27.2676 43.8186
86.0708 27.2676 43.13
86.0875 27.2676 42.2643
86.1042 27.2676 41.2593
86.1209 27.2676 40.1522
86.1376 27.2676 38.98
86.1543 27.2676 37.7779
86.171 27.2676 36.5725
86.1877 27.2676 35.3884
86.2044 27.2676 34.25
86.2211 27.2676 33.1736
86.2378 27.2676 32.1419
86.2545 27.2676 31.1293
86.2712 27.2676 30.11
86.2879 27.2676 29.083
86.3046 27.2676 28.1448
86.3213 27.2676 27.4168
86.338 27.2676 27.02
86.3547 27.2676 27.0131
86.3714 27.2676 27.205
86.3881 27.2676 27.3418
86.4048 27.2676 27.17
86.4215 27.2676 26.5091
86.4382 27.2676 25.4716
86.4549 27.2676 24.2433
86.4716 27.2676 23.01
86.4883 27.2676 21.9254
86.505 27.2676 21.015
86.5217 27.2676 20.2721
86.5384 27.2676 19.69
86.5551 27.2676 19.2571
86.5718 27.2676 18.941
86.5885 27.2676 18.7044
86.6052 27.2676 18.51
86.6219 27.2676 18.3209
86.6386 27.2676 18.1023
86.6553 27.2676 17.8201
86.672 27.2676 17.44
86.6887 27.2676 16.9508
86.7054 27.2676 16.4334
86.7221 27.2676 15.9919
86.7388 27.2676 15.73
86.7555 27.2676 15.6985
86.7722 27.2676 15.7351
86.7889 27.2676 15.6242
86.8056 27.2676 15.15
86.8223 27.2676 14.1834
86.839 27.2676 12.941
86.8557 27.2676 11.7255
86.8724 27.2676 10.84
86.8891 27.2676 10.5108
86.9058 27.2676 10.6584
86.9225 27.2676 11.1268
86.9392 27.2676 11.76
86.9559 27.2676 12.4019
86.9726 27.2676 12.8966
86.9893 27.2676 13.0879
84.0 27.2843 11.5531
84.0167 27.2843 10.8635
84.0334 27.2843 10.8214
84.0501 27.2843 11.2733
84.0668 27.2843 12.066
84.0835 27.2843 13.0461
84.1002 27.2843 14.0603
84.1169 27.2843 14.9554
84.1336 27.2843 15.5779
84.1503 27.2843 15.8249
84.167 27.2843 15.7946
84.1837 27.2843 15.6356
84.2004 27.2843 15.4965
84.2171 27.2843 15.4884
84.2338 27.2843 15.5727
84.2505 27.2843 15.6737
84.2672 27.2843 15.7153
84.2839 27.2843 15.6445
84.3006 27.2843 15.4994
84.3173 27.2843 15.3411
84.334 27.2843 15.2305
84.3507 27.2843 15.2166
84.3674 27.2843 15.2999
84.3841 27.2843 15.4687
84.4008 27.2843 15.7114
84.4175 27.2843 16.0176
84.4342 27.2843 16.3817
84.4509 27.2843 16.7991
84.4676 27.2843 17.2656
84.4843 27.2843 17.7681
84.501 27.2843 18.2596
84.5177 27.2843 18.6845
84.5344 27.2843 18.9872
84.5511 27.2843 19.1266
84.5678 27.2843 19.1188
84.5845 27.2843 18.9945
84.6012 27.2843 18.7844
84.6179 27.2843 18.54
84.6346 27.2843 18.3968
84.6513 27.2843 18.5114
84.668 27.2843 19.0402
84.6847 27.2843 20.0742
84.7014 27.2843 21.4414
84.7181 27.2843 22.9043
84.7348 27.2843 24.2253
84.7515 27.2843 25.2163
84.7682 27.2843 25.8864
84.7849 27.2843 26.2943
84.8016 27.2843 26.4984
84.8183 27.2843 26.5449
84.835 27.2843 26.43
84.8517 27.2843 26.1371
84.8684 27.2843 25.6501
84.8851 27.2843 24.9853
84.9018 27.2843 24.29
84.9185 27.2843 23.7446
84.9352 27.2843 23.529
84.9519 27.2843 23.7614
84.9686 27.2843 24.3106
84.9853 27.2843 24.9835
85.002 27.2843 25.5869
85.0187 27.2843 25.994
85.0354 27.2843 26.3436
85.0521 27.2843 26.8407
85.0688 27.2843 27.6907
85.0855 27.2843 29.0122
85.1022 27.2843 30.5793
85.1189 27.2843 32.0796
85.1356 27.2843 33.2005
85.1523 27.2843 33.7422
85.169 27.2843 33.9536
85.1857 27.2843 34.1961
85.2024 27.2843 34.8311
85.2191 27.2843 36.0791
85.2358 27.2843 37.5971
85.2525 27.2843 38.9013
85.2692 27.2843 39.5077
85.2859 27.2843 39.0728
85.3026 27.2843 37.815
85.3193 27.2843 36.0927
85.336 27.2843 34.2644
